598.132
606.3256
606.3256
614.5192
606.3256
589.9384
606.3256
614.5192
606.3256
622.7128
606.3256
606.3256
589.9384
606.3256
598.132
598.132
491.6154
491.6154
491.6154
491.6154
491.6154
491.6154
508.00256
499.80896
491.6154
499.80896
508.00256
491.6154
499.80896
491.6154
491.6154
499.80896
491.6154
516.19617
524.3897
532.5833
532.5833
532.5833
532.5833
532.5833
540.7769
557.16406
557.16406
565.35767
565.35767
565.35767
557.16406
573.5513
524.3897
532.5833
532.5833
557.16406
565.35767
565.35767
565.35767
581.7448
598.132
598.132
622.7128
622.7128
622.7128
614.5192
622.7128
614.5192
762.0038
753.81024
762.0038
762.0038
721.0359
729.22943
737.42303
712.8423
729.22943
712.8423
721.0359
696.4551
688.26154
688.26154
655.4872
663.6808
